id_karte,cardtype 
52576,Enchantment
52576,Creature
52722,Enchantment
52722,Creature
52618,Enchantment
52618,Creature
52688,Enchantment
52688,Creature
52683,Creature
52660,Creature
52557,Enchantment
52529,Enchantment
52529,Creature
52537,Enchantment
52537,Creature
52577,Sorcery
52494,Creature
52593,Enchantment
52593,Creature
52484,Planeswalker
52749,Instant
52562,Artifact
52500,Planeswalker
52672,Enchantment
52680,Planeswalker
52703,Enchantment
52703,Creature
52677,Artifact
52564,Enchantment
52564,Creature
52527,Sorcery
52558,Enchantment
52558,Creature
52530,Creature
52690,Enchantment
52563,Creature
52536,Creature
52550,Land
52773,Land
52545,Land
52489,Planeswalker
52590,Creature
52659,Creature
52546,Land
52740,Enchantment
52740,Creature
52693,Enchantment
52693,Creature
52588,Sorcery
52657,Creature
52535,Creature
52539,Creature
52532,Creature
52759,Artifact
52821,Enchantment
52499,Planeswalker
52548,Land
52573,Creature
52738,Enchantment
52544,Creature
52707,Enchantment
52707,Creature
52589,Enchantment
52589,Creature
52630,Enchantment
52630,Creature
52569,Creature
52533,Creature
52496,Enchantment
52496,Creature
52640,Instant
52663,Enchantment
52663,Creature
52826,Creature
52497,Enchantment
52741,Enchantment
52691,Enchantment
52534,Creature
52711,Creature
52686,Enchantment
52686,Creature
52570,Instant
52531,Creature
52601,Sorcery
52571,Enchantment
52560,Land
52510,Enchantment
52547,Land
52727,Creature
52542,Creature
52669,Creature
52650,Creature
52704,Instant
52678,Instant
52839,Creature
52585,Creature
52528,Creature
52679,Enchantment
52583,Creature
52743,Creature
52742,Sorcery
52699,Enchantment
52699,Creature
52596,Enchantment
52596,Creature
52805,Enchantment
52582,Creature
52579,Creature
52581,Creature
52565,Creature
52808,Instant
52654,Enchantment
52543,Enchantment
52620,Enchantment
52622,Creature
52715,Creature
52712,Creature
52708,Creature
52685,Enchantment
52685,Creature
52655,Creature
52718,Creature
52645,Sorcery
52595,Instant
52750,Enchantment
52750,Creature
52629,Enchantment
52540,Enchantment
52748,Creature
52670,Enchantment
52670,Creature
52717,Creature
52726,Enchantment
52572,Enchantment
52751,Enchantment
52751,Creature
52603,Creature
52734,Enchantment
52776,Enchantment
52841,Instant
52614,Enchantment
52637,Enchantment
52637,Creature
52541,Sorcery
52706,Enchantment
52706,Creature
52807,Creature
52819,Creature
52608,Enchantment
52608,Creature
52716,Creature
52778,Enchantment
52778,Creature
52684,Artifact
52613,Enchantment
52764,Instant
52799,Enchantment
52799,Creature
52646,Enchantment
52646,Creature
52758,Enchantment
52744,Instant
52498,Creature
52721,Sorcery
52638,Creature
52516,Enchantment
52681,Enchantment
52681,Creature
52757,Instant
52754,Enchantment
52752,Enchantment
52752,Creature
52827,Creature
52631,Enchantment
52507,Sorcery
52824,Enchantment
52624,Creature
52798,Sorcery
52702,Enchantment
52675,Enchantment
52840,Enchantment
52737,Instant
52836,Enchantment
52836,Creature
52815,Instant
52615,Creature
52753,Creature
52724,Land
52771,Artifact
52814,Creature
52701,Creature
52784,Instant
52495,Sorcery
52623,Sorcery
52774,Creature
52632,Enchantment
52632,Creature
52648,Creature
52772,Enchantment
52772,Creature
52619,Enchantment
52549,Instant
52767,Artifact
52768,Artifact
52662,Instant
52809,Enchantment
52793,Creature
52812,Enchantment
52812,Creature
52628,Enchantment
52626,Enchantment
52794,Sorcery
52834,Sorcery
52820,Enchantment
52820,Creature
52822,Creature
52769,Creature
52580,Creature
52823,Creature
52825,Creature
52647,Creature
52756,Creature
52813,Sorcery
52652,Creature
52779,Enchantment
52561,Creature
52517,Enchantment
52517,Creature
52586,Instant
52788,Instant
52785,Creature
52833,Instant
52762,Enchantment
52762,Creature
52802,Creature
52792,Creature
52786,Enchantment
52780,Creature
52797,Enchantment
52797,Creature
52512,Enchantment
52512,Creature
52515,Enchantment
52515,Creature
52837,Enchantment
52837,Creature
52641,Creature
52777,Instant
52817,Creature
52770,Creature
52698,Creature
52760,Creature
52806,Creature
52810,Creature
52766,Artifact
52766,Creature
52838,Creature
52736,Instant
52803,Enchantment
52803,Creature
52729,Artifact
52697,Creature
52733,Enchantment
52733,Creature
52692,Enchantment
52692,Creature
52687,Creature
52665,Creature
52625,Enchantment
52625,Creature
52591,Enchantment
52591,Creature
52556,Enchantment
52578,Sorcery
52611,Artifact
52520,Creature
52831,Instant
52538,Enchantment
52538,Creature
52633,Creature
52554,Land
52730,Creature
52599,Creature
52696,Creature
52574,Creature
52594,Enchantment
52594,Creature
52695,Enchantment
52695,Creature
52658,Creature
52552,Land
52636,Sorcery
52553,Land
52598,Creature
52488,Planeswalker
52830,Enchantment
52830,Creature
52725,Enchantment
52725,Creature
52634,Enchantment
52634,Creature
52555,Land
52635,Creature
52828,Land
52551,Land
52732,Enchantment
52728,Creature
52559,Enchantment
52559,Creature
52643,Creature
52592,Enchantment
52592,Creature
52666,Instant
52700,Planeswalker
52610,Creature
52668,Creature
52612,Creature
52832,Creature
52602,Sorcery
52731,Instant
52490,Planeswalker
52676,Creature
52644,Creature
52694,Instant
52739,Sorcery
52713,Creature
52642,Enchantment
52656,Enchantment
52627,Enchantment
52597,Enchantment
52597,Creature
52649,Sorcery
52710,Enchantment
52710,Creature
52600,Creature
52605,Sorcery
52604,Creature
52664,Enchantment
52664,Creature
52667,Enchantment
52667,Creature
52519,Enchantment
52519,Creature
52671,Enchantment
52671,Creature
52639,Enchantment
52639,Creature
57668,Planeswalker
57546,Creature
57713,Enchantment
57713,Creature
57505,Artifact
57639,Enchantment
57639,Creature
57716,Enchantment
57716,Creature
57417,Planeswalker
57811,Enchantment
57811,Creature
57672,Artifact
57810,Creature
57395,Instant
57478,Enchantment
57443,Creature
57520,Creature
57689,Enchantment
57553,Enchantment
57553,Creature
57839,Enchantment
57416,Artifact
57398,Instant
57743,Enchantment
57425,Instant
57718,Sorcery
57617,Planeswalker
57691,Instant
57665,Enchantment
57665,Creature
57603,Planeswalker
57838,Artifact
57838,Creature
57623,Creature
57748,Enchantment
57682,Creature
57721,Instant
57798,Enchantment
57798,Creature
57630,Creature
57619,Artifact
57619,Creature
57604,Planeswalker
57514,Artifact
57390,Land
57524,Creature
57769,Enchantment
57769,Creature
57687,Instant
57488,Land
57618,Artifact
57462,Enchantment
57573,Creature
57828,Creature
57652,Artifact
57652,Creature
57522,Instant
57434,Instant
57509,Sorcery
57636,Sorcery
57421,Creature
57397,Creature
57759,Creature
57808,Creature
57676,Sorcery
57447,Land
57577,Creature
57821,Creature
57649,Sorcery
57831,Enchantment
57774,Creature
57704,Planeswalker
57427,Planeswalker
57841,Creature
57697,Creature
57735,Enchantment
57735,Creature
57472,Land
57433,Land
57788,Enchantment
57788,Creature
57806,Enchantment
57806,Creature
57822,Enchantment
57822,Creature
57710,Enchantment
57501,Instant
57786,Enchantment
57786,Creature
57747,Creature
57792,Instant
57669,Enchantment
57486,Land
57545,Creature
57829,Instant
57563,Creature
57544,Sorcery
57452,Land
57799,Instant
57746,Sorcery
57474,Creature
57611,Creature
57587,Sorcery
57599,Sorcery
57830,Instant
57571,Creature
57778,Enchantment
57578,Creature
57569,Enchantment
57817,Creature
57673,Creature
57762,Creature
57758,Sorcery
57680,Enchantment
57802,Enchantment
57802,Creature
57745,Enchantment
57588,Creature
57726,Sorcery
57753,Creature
57609,Creature
57727,Creature
57813,Instant
57699,Enchantment
57699,Creature
57625,Sorcery
57780,Enchantment
57773,Enchantment
54381,Creature
54207,Artifact
54296,Enchantment
54149,Planeswalker
54151,Sorcery
54281,Instant
54222,Creature
54140,Creature
54155,Creature
54160,Planeswalker
54325,Creature
54258,Creature
54287,Land
54187,Creature
54214,Sorcery
54397,Instant
54180,Enchantment
54184,Sorcery
54353,Instant
54163,Planeswalker
54182,Creature
54337,Enchantment
54365,Creature
54240,Planeswalker
54406,Enchantment
54396,Artifact
54396,Creature
54380,Instant
54410,Enchantment
54390,Land
54185,Creature
54208,Creature
54389,Creature
54398,Creature
54328,Planeswalker
54238,Artifact
54362,Planeswalker
54395,Creature
54306,Creature
54294,Sorcery
54271,Sorcery
54305,Creature
54261,Sorcery
54277,Land
54407,Enchantment
54279,Land
54402,Enchantment
54347,Creature
54392,Artifact
54392,Creature
54405,Enchantment
54408,Enchantment
54157,Artifact
54276,Land
54197,Creature
54349,Creature
54203,Creature
54280,Land
54139,Enchantment
54379,Creature
54393,Creature
54278,Land
54427,Creature
54355,Creature
54404,Enchantment
54256,Creature
54178,Creature
54313,Instant
54204,Creature
54202,Creature
54191,Sorcery
54382,Enchantment
54302,Enchantment
54257,Creature
54401,Creature
54375,Creature
54177,Enchantment
54329,Creature
54286,Creature
54420,Creature
54201,Creature
54450,Instant
54220,Creature
54198,Sorcery
54209,Creature
54368,Creature
54239,Creature
54336,Creature
54211,Sorcery
54216,Instant
54285,Instant
54431,Enchantment
54210,Creature
54284,Creature
54372,Creature
54156,Creature
54248,Land
54399,Creature
54200,Creature
54331,Instant
54386,Creature
54403,Sorcery
54265,Creature
54373,Creature
54334,Creature
54193,Creature
54291,Creature
54217,Instant
54508,Land
54205,Creature
54387,Enchantment
54206,Creature
54351,Creature
54509,Land
54384,Instant
54195,Creature
54519,Instant
54507,Land
54311,Sorcery
54300,Creature
54295,Instant
54301,Creature
54445,Instant
54194,Creature
54503,Instant
54196,Creature
54244,Sorcery
54497,Sorcery
54466,Creature
54367,Instant
54283,Artifact
54536,Instant
54364,Creature
54215,Sorcery
54260,Creature
54326,Creature
54369,Instant
54158,Enchantment
54172,Artifact
54172,Creature
54534,Land
54327,Creature
54533,Land
54282,Instant
54504,Land
54221,Creature
54506,Creature
54512,Land
54269,Creature
54511,Land
54213,Creature
54516,Artifact
54516,Creature
54267,Instant
54510,Land
54465,Creature
54307,Creature
54370,Sorcery
54252,Instant
54513,Artifact
54513,Creature
54456,Instant
54292,Artifact
54199,Creature
54250,Instant
54490,Creature
54535,Land
54523,Creature
54527,Sorcery
54310,Sorcery
54446,Creature
54496,Artifact
54468,Instant
54312,Creature
54330,Enchantment
54481,Instant
54442,Creature
54376,Creature
54517,Artifact
54517,Creature
54453,Creature
54471,Creature
54488,Sorcery
54333,Creature
54354,Enchantment
54383,Instant
54447,Instant
54498,Enchantment
54460,Creature
54298,Creature
54528,Sorcery
54455,Sorcery
54391,Creature
54253,Artifact
54485,Creature
54479,Sorcery
54409,Creature
54529,Creature
54502,Artifact
54502,Creature
54462,Sorcery
54482,Sorcery
54473,Creature
54374,Creature
54494,Sorcery
54489,Creature
54461,Creature
54174,Creature
54350,Creature
54525,Instant
54352,Creature
54484,Creature
54323,Creature
54448,Creature
54491,Creature
54451,Creature
54452,Creature
54483,Creature
54467,Enchantment
54308,Creature
54454,Enchantment
54472,Creature
54520,Artifact
54520,Creature
54478,Creature
54526,Creature
54480,Enchantment
54309,Creature
54440,Creature
54340,Enchantment
54236,Artifact
54153,Planeswalker
54152,Planeswalker
54274,Creature
54317,Instant
54226,Creature
54150,Sorcery
54234,Creature
54154,Creature
54169,Planeswalker
54363,Land
54170,Planeswalker
54225,Creature
54231,Sorcery
54339,Creature
54173,Planeswalker
54168,Planeswalker
54162,Planeswalker
54437,Instant
54171,Planeswalker
54167,Planeswalker
54164,Planeswalker
54259,Creature
54161,Planeswalker
54429,Creature
54430,Instant
54230,Sorcery
54235,Creature
54532,Creature
54268,Planeswalker
54232,Enchantment
54524,Enchantment
54428,Land
54439,Creature
54165,Planeswalker
54348,Creature
54441,Creature
54341,Sorcery
54314,Creature
54272,Sorcery
54181,Enchantment
54237,Artifact
54237,Creature
54321,Land
54316,Land
54346,Enchantment
54263,Artifact
54342,Planeswalker
54289,Sorcery
54320,Land
54338,Creature
54318,Land
54319,Land
54438,Enchantment
54436,Creature
54273,Planeswalker
54241,Planeswalker
54394,Creature
54344,Planeswalker
54233,Sorcery
54531,Creature
54229,Creature
54433,Enchantment
54227,Planeswalker
54266,Creature
54434,Creature
54378,Creature
54432,Enchantment
54377,Creature
54224,Creature
54435,Creature
54262,Creature
54356,Creature
54270,Creature
54315,Sorcery
54242,Creature
54159,Enchantment
54345,Creature
54322,Artifact
54179,Artifact
54179,Creature
54176,Enchantment
54243,Sorcery
54228,Creature
54223,Creature
54358,Creature
54360,Creature
54343,Creature
54247,Creature
54175,Creature
57655,Creature
57731,Artifact
57647,Enchantment
57479,Planeswalker
57570,Sorcery
57502,Creature
57696,Instant
57677,Creature
57470,Creature
57419,Enchantment
57675,Creature
57564,Planeswalker
57596,Planeswalker
57667,Artifact
57449,Creature
57461,Enchantment
57749,Land
57607,Creature
57557,Instant
57730,Enchantment
57566,Enchantment
57628,Creature
57629,Creature
57637,Creature
57410,Artifact
57403,Planeswalker
57530,Instant
57480,Creature
57620,Creature
57441,Sorcery
57482,Planeswalker
57784,Creature
57622,Sorcery
57386,Creature
57521,Creature
57491,Enchantment
57640,Enchantment
57734,Artifact
57440,Planeswalker
57648,Creature
57412,Creature
57714,Creature
57739,Artifact
57739,Creature
57750,Land
57457,Sorcery
57681,Creature
57690,Planeswalker
57455,Sorcery
57634,Planeswalker
57438,Enchantment
57608,Sorcery
57414,Enchantment
57406,Creature
57508,Enchantment
57583,Creature
57635,Creature
57549,Sorcery
57556,Creature
57431,Creature
57705,Creature
57391,Creature
57542,Creature
57600,Creature
57657,Sorcery
57765,Land
57771,Land
57511,Creature
57760,Land
57703,Sorcery
57500,Creature
57552,Creature
57490,Creature
57392,Instant
57650,Creature
57692,Creature
57775,Land
57389,Instant
57700,Creature
57764,Land
57575,Enchantment
57529,Creature
57513,Enchantment
57737,Artifact
57737,Creature
57415,Creature
57495,Artifact
57538,Creature
57712,Creature
57717,Creature
57584,Creature
57662,Sorcery
57464,Enchantment
53539,Artifact
53827,Land
53820,Land
53823,Land
53817,Land
53361,Enchantment
53345,Creature
53242,Creature
53310,Creature
53763,Creature
53233,Planeswalker
53784,Sorcery
53797,Creature
53799,Creature
53767,Sorcery
53755,Sorcery
53408,Enchantment
53436,Creature
53843,Creature
53305,Creature
53840,Enchantment
53494,Creature
53780,Sorcery
53782,Planeswalker
53350,Creature
53759,Creature
53236,Planeswalker
53358,Creature
53825,Sorcery
53776,Creature
53274,Creature
53414,Enchantment
53773,Creature
53277,Creature
53240,Creature
53312,Creature
53255,Creature
53349,Creature
53307,Creature
53258,Creature
53470,Enchantment
53812,Creature
53283,Enchantment
53757,Creature
53264,Creature
53492,Creature
53551,Instant
53808,Creature
53339,Instant
53413,Sorcery
53318,Sorcery
53748,Creature
53533,Creature
53263,Creature
53352,Sorcery
53787,Creature
53758,Sorcery
53766,Enchantment
53266,Creature
53302,Creature
53296,Creature
53488,Creature
53897,Instant
53290,Artifact
53290,Creature
53268,Creature
53286,Creature
53295,Creature
53544,Instant
53275,Creature
53830,Sorcery
53846,Instant
53480,Sorcery
53327,Creature
53256,Creature
53912,Sorcery
53833,Creature
53483,Instant
53779,Creature
53788,Sorcery
53786,Instant
53289,Creature
53837,Enchantment
53896,Instant
53342,Creature
53536,Creature
53325,Enchantment
53322,Creature
53795,Sorcery
53320,Creature
53868,Creature
53790,Creature
53337,Artifact
53341,Instant
53925,Instant
53347,Instant
53369,Creature
53340,Creature
53883,Creature
53796,Enchantment
53895,Sorcery
53373,Enchantment
53756,Creature
53774,Enchantment
53549,Creature
53297,Creature
53323,Creature
53769,Creature
53566,Creature
53540,Creature
53857,Creature
53927,Enchantment
53775,Creature
53815,Creature
53491,Instant
53244,Creature
53285,Instant
53789,Creature
53862,Land
53238,Creature
53523,Creature
53754,Creature
53344,Sorcery
53260,Creature
53338,Artifact
53899,Creature
53348,Sorcery
53254,Creature
53317,Creature
53471,Instant
53335,Artifact
53560,Creature
53287,Enchantment
53770,Creature
53521,Instant
53332,Creature
53794,Creature
53334,Creature
53467,Enchantment
53835,Creature
53333,Artifact
53473,Sorcery
53764,Instant
53926,Creature
53292,Creature
53905,Instant
53336,Artifact
53493,Enchantment
53762,Creature
53366,Creature
53858,Instant
53529,Sorcery
53545,Enchantment
53828,Creature
53565,Creature
53284,Instant
53343,Instant
53487,Sorcery
53495,Creature
53472,Sorcery
53894,Instant
53463,Sorcery
53239,Creature
53849,Creature
53552,Creature
53489,Sorcery
53250,Creature
53878,Creature
53329,Creature
53877,Creature
53772,Enchantment
53484,Creature
53930,Creature
53884,Creature
53836,Sorcery
53522,Sorcery
53375,Creature
53911,Instant
53904,Creature
53466,Instant
53829,Creature
53478,Enchantment
53768,Creature
53909,Instant
53859,Creature
53854,Creature
53867,Creature
53831,Creature
53923,Instant
53869,Instant
53864,Creature
53520,Creature
53929,Creature
53845,Instant
53874,Creature
53866,Sorcery
53535,Creature
53563,Instant
53853,Artifact
53319,Creature
53245,Creature
53246,Creature
53543,Artifact
53826,Land
53363,Enchantment
53309,Creature
53435,Creature
53821,Land
53802,Creature
53921,Creature
53824,Land
53750,Creature
53311,Creature
53917,Creature
53934,Land
53273,Creature
53805,Sorcery
53251,Creature
53294,Creature
53924,Creature
53443,Sorcery
53785,Sorcery
53269,Creature
53235,Planeswalker
53460,Creature
53803,Creature
53313,Creature
53456,Creature
53496,Creature
53804,Creature
53910,Sorcery
53781,Sorcery
53457,Creature
53916,Enchantment
53453,Creature
53304,Creature
53271,Creature
53811,Creature
53410,Enchantment
53806,Enchantment
53452,Creature
53259,Creature
53293,Creature
53308,Creature
53765,Creature
53261,Creature
53272,Creature
53303,Creature
53234,Planeswalker
53257,Creature
53437,Sorcery
53265,Creature
53237,Creature
53810,Planeswalker
53276,Creature
53267,Creature
53252,Creature
53291,Artifact
53291,Creature
53262,Creature
53442,Instant
53791,Creature
53241,Creature
53447,Sorcery
53918,Creature
53749,Creature
53751,Creature
53809,Creature
53906,Sorcery
53935,Sorcery
53919,Enchantment
53490,Creature
53753,Creature
53405,Creature
53497,Creature
53326,Enchantment
53328,Creature
53525,Creature
53444,Sorcery
53807,Enchantment
53370,Creature
53801,Enchantment
53441,Creature
53537,Creature
53449,Creature
53903,Creature
53324,Creature
53440,Creature
53752,Creature
53315,Creature
53450,Creature
53298,Creature
53445,Creature
53819,Creature
53783,Creature
53243,Creature
53914,Creature
53438,Creature
53446,Creature
53439,Creature
53800,Creature
53314,Creature
53300,Enchantment
57616,Creature
57615,Artifact
57693,Land
57582,Enchantment
57740,Land
57805,Enchantment
57797,Planeswalker
57715,Land
57456,Creature
57537,Land
57736,Creature
57532,Creature
57475,Creature
57701,Creature
57732,Creature
57654,Creature
57646,Planeswalker
57785,Creature
57787,Sorcery
57722,Sorcery
57496,Creature
57664,Creature
57487,Sorcery
57782,Creature
57451,Sorcery
57393,Creature
57405,Creature
57459,Sorcery
57686,Planeswalker
57720,Creature
57429,Instant
57429,Sorcery
57469,Sorcery
57711,Creature
57789,Sorcery
57709,Creature
57666,Creature
57539,Enchantment
57790,Enchantment
57729,Planeswalker
57683,Creature
57601,Creature
57658,Enchantment
57754,Creature
57543,Creature
57418,Sorcery
57409,Creature
57606,Sorcery
57643,Creature
57497,Creature
57430,Artifact
57430,Creature
57581,Creature
57385,Instant
57527,Creature
57493,Sorcery
57694,Creature
57516,Creature
57801,Artifact
57562,Creature
57592,Creature
57518,Creature
57776,Sorcery
57756,Sorcery
57595,Creature
57653,Creature
57534,Creature
57559,Creature
57725,Creature
57450,Creature
57724,Creature
57770,Instant
57439,Creature
57661,Creature
57387,Creature
57755,Creature
57763,Sorcery
57794,Instant
57481,Creature
57590,Enchantment
57621,Creature
57612,Enchantment
57446,Enchantment
57535,Sorcery
57633,Enchantment
57706,Enchantment
57468,Creature
57402,Sorcery
57781,Sorcery
56019,Sorcery
56019,Land
56429,Sorcery
56429,Land
55783,Creature
56435,Creature
55875,Creature
56458,Artifact
55778,Instant
55778,Land
56031,Creature
56012,Sorcery
56012,Land
55803,Land
56438,Creature
56383,Instant
55933,Creature
56375,Artifact
55811,Land
56393,Sorcery
56409,Creature
56628,Sorcery
56628,Land
55891,Sorcery
55798,Land
55787,Creature
55938,Sorcery
55938,Land
55826,Land
55779,Creature
55952,Creature
55911,Instant
56352,Creature
56415,Enchantment
56376,Instant
56376,Land
56390,Artifact
55780,Planeswalker
55853,Creature
55822,Creature
55997,Creature
56365,Creature
55909,Enchantment
55892,Instant
56402,Sorcery
56402,Land
56002,Enchantment
55773,Planeswalker
56443,Creature
55770,Planeswalker
56023,Instant
56005,Creature
56341,Creature
55940,Sorcery
55885,Creature
55919,Creature
56020,Instant
56469,Creature
55913,Creature
56027,Creature
56382,Instant
55943,Instant
55893,Artifact
56387,Creature
55956,Instant
55777,Creature
55789,Sorcery
56381,Instant
55799,Creature
56464,Creature
55945,Land
55879,Creature
55890,Instant
55827,Creature
56428,Creature
55898,Creature
56408,Creature
56348,Creature
56373,Sorcery
55775,Sorcery
56021,Instant
55904,Sorcery
56412,Creature
55937,Creature
55862,Creature
55863,Creature
55951,Sorcery
55888,Creature
55882,Creature
56638,Creature
56403,Creature
56427,Instant
55835,Enchantment
56457,Sorcery
56460,Artifact
56460,Creature
55944,Creature
56418,Sorcery
56405,Creature
55854,Creature
55832,Creature
55999,Sorcery
56340,Sorcery
56473,Creature
56476,Creature
55774,Creature
56432,Land
56356,Creature
56384,Creature
56016,Creature
56447,Artifact
56008,Creature
56029,Enchantment
56006,Sorcery
55859,Creature
56407,Instant
56463,Creature
56425,Creature
55953,Sorcery
55896,Creature
55930,Creature
56364,Instant
56422,Creature
56354,Creature
56468,Creature
55833,Sorcery
55828,Creature
55791,Creature
56423,Creature
56479,Land
56637,Sorcery
55994,Creature
56439,Instant
55906,Creature
56017,Creature
55876,Creature
55825,Creature
56421,Creature
56014,Artifact
55795,Creature
56449,Creature
56401,Creature
55948,Sorcery
56372,Enchantment
56417,Creature
55903,Artifact
56477,Artifact
56446,Artifact
56446,Creature
55947,Creature
56441,Sorcery
55927,Instant
55899,Creature
55857,Creature
55829,Creature
55871,Creature
56633,Artifact
56450,Instant
56030,Instant
55785,Creature
55992,Creature
55793,Creature
56343,Creature
55907,Creature
56632,Instant
56010,Creature
56015,Creature
56350,Instant
56338,Creature
55995,Creature
55895,Creature
55860,Creature
55942,Creature
55782,Creature
55880,Creature
56420,Creature
56009,Creature
55788,Creature
56369,Creature
55961,Creature
56367,Creature
56396,Enchantment
55960,Creature
55915,Instant
56630,Instant
56636,Creature
55926,Sorcery
55917,Instant
55918,Creature
56433,Enchantment
56413,Artifact
55877,Creature
56475,Creature
55776,Instant
56634,Artifact
56634,Creature
56444,Creature
56442,Instant
56345,Creature
55922,Instant
55872,Creature
56472,Creature
55929,Creature
56462,Creature
55932,Artifact
56640,Sorcery
55894,Creature
56371,Creature
55870,Creature
56357,Instant
56398,Creature
55792,Instant
56431,Sorcery
56431,Land
56459,Sorcery
56459,Land
56013,Sorcery
56013,Land
56440,Creature
55794,Creature
55976,Creature
56389,Artifact
55861,Instant
55861,Land
56430,Artifact
56437,Creature
55935,Creature
56362,Sorcery
56362,Land
55979,Sorcery
55979,Land
56399,Creature
56394,Sorcery
55869,Creature
55851,Land
55910,Enchantment
55814,Land
55955,Creature
55855,Creature
55831,Land
56353,Creature
56410,Creature
55802,Land
56342,Creature
56366,Creature
56391,Artifact
55912,Instant
56397,Creature
56377,Instant
56377,Land
56337,Creature
56419,Enchantment
55790,Creature
55887,Creature
55897,Artifact
55781,Planeswalker
56024,Instant
56388,Creature
55830,Creature
55974,Creature
56641,Sorcery
56641,Land
56480,Creature
55801,Creature
55797,Creature
55936,Creature
55954,Creature
56022,Creature
56003,Enchantment
55946,Land
55771,Planeswalker
55868,Sorcery
55772,Planeswalker
55836,Enchantment
55823,Creature
56411,Creature
56349,Creature
56485,Creature
56482,Creature
56481,Sorcery
56374,Sorcery
55883,Creature
55864,Creature
55856,Creature
56434,Creature
56404,Creature
56392,Sorcery
56000,Sorcery
56461,Artifact
56461,Creature
56004,Creature
55889,Creature
55867,Creature
56361,Creature
56028,Creature
56483,Creature
56018,Creature
56486,Land
55978,Creature
56484,Creature
56406,Creature
56400,Creature
56487,Creature
55908,Creature
56426,Creature
56436,Creature
56385,Creature
55796,Creature
56355,Creature
55949,Creature
56359,Artifact
55993,Creature
55873,Creature
56339,Creature
56344,Creature
55972,Creature
55886,Creature
56445,Creature
57951,Creature
57958,Creature
58024,Creature
58011,Artifact
57955,Creature
58006,Creature
58003,Artifact
57954,Planeswalker
57988,Creature
58013,Sorcery
57960,Creature
57957,Instant
57976,Creature
58018,Creature
57992,Creature
58008,Creature
57975,Creature
57974,Planeswalker
57971,Creature
58007,Creature
57996,Creature
58020,Enchantment
57986,Enchantment
57964,Sorcery
57972,Instant
58004,Artifact
57968,Planeswalker
57980,Creature
57977,Sorcery
57997,Creature
57953,Instant
57959,Instant
57987,Instant
57993,Enchantment
58002,Instant
57965,Planeswalker
57967,Sorcery
57950,Enchantment
58025,Creature
57963,Creature
57984,Artifact
57995,Creature
58012,Creature
57982,Creature
58027,Creature
57989,Creature
57990,Creature
58001,Creature
57970,Creature
57979,Sorcery
57966,Creature
58022,Creature
57991,Land
58019,Creature
57983,Creature
58010,Sorcery
58000,Creature
57961,Creature
57978,Creature
57973,Enchantment
58016,Creature
58021,Sorcery
58030,Land
58009,Sorcery
57949,Instant
57969,Creature
57952,Sorcery
57999,Creature
58028,Creature
57956,Creature
58015,Creature
57981,Creature
58029,Creature
58014,Creature
57994,Creature
58023,Artifact
58023,Creature
58017,Creature
57998,Sorcery
58005,Creature
57985,Creature
57962,Creature
58026,Creature
6620,Land
6528,Land
6442,Land
6734,Land
6727,Land
6468,Enchantment
6408,Enchantment
6685,Enchantment
6591,Enchantment
6611,Enchantment
6544,Creature
6572,Sorcery
6712,Land
6725,Instant
6722,Creature
6518,Creature
6478,Artifact
6439,Sorcery
6459,Instant
6503,Creature
6614,Sorcery
6697,Creature
6542,Creature
6736,Enchantment
6730,Land
6458,Sorcery
6581,Creature
6512,Enchantment
6551,Enchantment
6426,Enchantment
6640,Creature
6737,Enchantment
6738,Enchantment
6417,Creature
6655,Enchantment
6667,Artifact
6548,Land
6522,Instant
6664,Creature
6421,Creature
6561,Sorcery
6715,Creature
6563,Sorcery
6723,Sorcery
6577,Creature
6636,Artifact
6440,Creature
6681,Creature
6635,Land
6718,Creature
6509,Creature
6436,Sorcery
6428,Creature
6549,Enchantment
6422,Instant
6498,Creature
6638,Enchantment
6445,Instant
6501,Artifact
6533,Enchantment
6710,Creature
6553,Creature
6674,Creature
6634,Creature
6502,Creature
6628,Creature
6412,Sorcery
6451,Creature
6724,Creature
6626,Creature
6693,Creature
6519,Sorcery
6739,Enchantment
6684,Instant
6565,Creature
6627,Instant
6578,Creature
6616,Sorcery
6682,Instant
6662,Creature
6604,Enchantment
6610,Instant
6688,Creature
6694,Sorcery
6602,Enchantment
6566,Creature
6465,Instant
6536,Creature
6555,Creature
6656,Creature
6625,Creature
6438,Sorcery
6452,Creature
6463,Creature
6413,Creature
6500,Enchantment
6455,Sorcery
6711,Creature
6424,Enchantment
6466,Land
6486,Enchantment
6446,Creature
6660,Creature
6735,Enchantment
6639,Creature
6717,Creature
6437,Creature
6580,Sorcery
6631,Enchantment
6612,Enchantment
6661,Creature
6514,Creature
6665,Creature
6708,Instant
6659,Enchantment
6479,Enchantment
6704,Sorcery
6543,Creature
6624,Instant
6537,Creature
6411,Instant
6414,Sorcery
6447,Creature
6686,Sorcery
6707,Artifact
6707,Creature
6720,Creature
6467,Enchantment
6531,Land
6540,Land
6701,Sorcery
6705,Land
6433,Land
6558,Creature
6582,Creature
6609,Creature
6649,Land
6418,Sorcery
6505,Enchantment
6513,Sorcery
6593,Creature
6607,Instant
6670,Instant
6683,Land
6729,Creature
6441,Creature
6448,Creature
6497,Artifact
6499,Creature
6507,Creature
6523,Instant
6534,Creature
6579,Sorcery
6589,Land
6637,Creature
6696,Creature
6709,Instant
6415,Enchantment
